Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount_IDR,Age,Gender,Location,Mobile_Banking_Status,Has_Credit_Card,Has_Mutual_Fund
TXN-004583,BNK-0451,2025-01-23,QRIS Payment,366000.0,46,Male,Jabodetabek,Active,0,0
TXN-004616,BNK-0251,2025-01-23,Transfer Out,4065000.0,35,Female,Jabodetabek,Active,1,0
TXN-004705,BNK-0402,2025-01-23,QRIS Payment,436000.0,42,Female,Jabodetabek,Active,0,0
TXN-004719,BNK-0068,2025-01-23,QRIS Payment,79000.0,35,Male,Jabodetabek,Non-User,1,0
TXN-005756,BNK-0179,2025-01-23,QRIS Payment,142000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-001136,BNK-0113,2025-01-23,QRIS Payment,287000.0,45,Female,Jabodetabek,Active,1,0
TXN-000978,BNK-0451,2025-01-23,QRIS Payment,474000.0,46,Male,Jabodetabek,Active,0,0
TXN-001352,BNK-0428,2025-01-23,QRIS Payment,268000.0,36,Female,Jabodetabek,Active,1,0
TXN-002533,BNK-0326,2025-01-24,QRIS Payment,287000.0,45,Male,Jabodetabek,Active,0,0
TXN-003399,BNK-0183,2025-01-24,ATM Withdrawal,483000.0,58,Female,Medan,Non-User,0,1
TXN-005919,BNK-0411,2025-01-24,QRIS Payment,472000.0,25,Male,Bandung,Non-User,0,0
TXN-005552,BNK-0161,2025-01-24,QRIS Payment,83000.0,49,Female,Makassar,Active,0,0
TXN-001961,BNK-0421,2025-01-24,Bill Payment,353000.0,64,Male,Surabaya,Active,0,0
TXN-002659,BNK-0431,2025-01-24,Transfer Out,3190000.0,45,Female,Surabaya,Active,1,0
TXN-001893,BNK-0241,2025-01-24,Bill Payment,1128000.0,43,Male,Medan,Active,1,0
TXN-000001,BNK-0221,2025-01-24,Bill Payment,968000.0,21,Female,Jabodetabek,Active,0,0
TXN-004363,BNK-0289,2025-01-24,QRIS Payment,123000.0,52,Male,Bandung,Active,0,0
TXN-004972,BNK-0204,2025-01-24,QRIS Payment,56000.0,54,Female,Bandung,Active,0,0
TXN-000180,BNK-0407,2025-01-24,Transfer Out,2362000.0,32,Male,Surabaya,Active,1,0
TXN-000780,BNK-0241,2025-01-24,Transfer Out,631000.0,43,Male,Medan,Active,1,0
TXN-000274,BNK-0440,2025-01-24,QRIS Payment,470000.0,64,Male,Makassar,Inactive,0,0
TXN-002716,BNK-0334,2025-01-25,QRIS Payment,373000.0,61,Female,Medan,Active,0,0
TXN-003137,BNK-0409,2025-01-25,QRIS Payment,172000.0,54,Male,Surabaya,Active,1,1
TXN-000183,BNK-0126,2025-01-25,Transfer Out,4922000.0,39,Male,Jabodetabek,Inactive,0,0
TXN-002224,BNK-0281,2025-01-25,QRIS Payment,186000.0,28,Male,Surabaya,Active,0,0
TXN-003667,BNK-0070,2025-01-25,QRIS Payment,306000.0,61,Female,Medan,Active,0,0
TXN-003606,BNK-0442,2025-01-25,QRIS Payment,339000.0,49,Female,Jabodetabek,Active,1,0
TXN-001743,BNK-0387,2025-01-25,QRIS Payment,211000.0,37,Female,Makassar,Inactive,0,0
TXN-004458,BNK-0032,2025-01-25,Bill Payment,157000.0,45,Female,Jabodetabek,Active,1,1
TXN-001417,BNK-0488,2025-01-25,Bill Payment,1005000.0,21,Female,Jabodetabek,Inactive,1,0
TXN-001986,BNK-0159,2025-01-25,ATM Withdrawal,1507000.0,53,Female,Surabaya,Active,0,0
TXN-003252,BNK-0418,2025-01-26,Transfer Out,3294000.0,62,Female,Jabodetabek,Inactive,1,0
TXN-003267,BNK-0361,2025-01-26,Transfer Out,2561000.0,41,Male,Jabodetabek,Active,1,0
TXN-002594,BNK-0102,2025-01-26,QRIS Payment,212000.0,41,Female,Jabodetabek,Inactive,0,0
TXN-003271,BNK-0287,2025-01-26,QRIS Payment,99000.0,52,Female,Medan,Inactive,0,0
TXN-000073,BNK-0069,2025-01-26,QRIS Payment,439000.0,43,Male,Jabodetabek,Active,0,0
TXN-004578,BNK-0215,2025-01-26,QRIS Payment,496000.0,19,Male,Jabodetabek,Active,1,0
TXN-005922,BNK-0476,2025-01-26,QRIS Payment,82000.0,40,Male,Surabaya,Active,0,1
TXN-004973,BNK-0194,2025-01-26,Transfer Out,1532000.0,41,Male,Jabodetabek,Active,0,0
TXN-002709,BNK-0409,2025-01-26,Transfer Out,2385000.0,54,Male,Surabaya,Active,1,1
TXN-002039,BNK-0112,2025-01-26,Transfer Out,1379000.0,58,Female,Jabodetabek,Active,0,0
TXN-002874,BNK-0274,2025-01-26,QRIS Payment,393000.0,36,Male,Jabodetabek,Active,0,0
TXN-000803,BNK-0093,2025-01-26,Transfer Out,2955000.0,62,Male,Jabodetabek,Active,0,0
TXN-000169,BNK-0383,2025-01-26,QRIS Payment,115000.0,30,Male,Bandung,Active,0,0
TXN-002215,BNK-0106,2025-01-26,ATM Withdrawal,256000.0,52,Female,Jabodetabek,Active,0,1
TXN-005732,BNK-0045,2025-01-26,Transfer Out,707000.0,42,Male,Bandung,Inactive,0,0
TXN-004869,BNK-0081,2025-01-27,Bill Payment,790000.0,38,Male,Surabaya,Inactive,0,0
TXN-002744,BNK-0007,2025-01-27,QRIS Payment,389000.0,56,Male,Medan,Active,1,0
TXN-004062,BNK-0355,2025-01-27,Transfer Out,3512000.0,42,Female,Jabodetabek,Active,0,0
TXN-004987,BNK-0217,2025-01-27,ATM Withdrawal,308000.0,43,Female,Jabodetabek,Inactive,0,0
TXN-003361,BNK-0209,2025-01-27,QRIS Payment,370000.0,40,Female,Jabodetabek,Active,0,0
TXN-004406,BNK-0442,2025-01-27,Bill Payment,1497000.0,49,Female,Jabodetabek,Active,1,0
TXN-003545,BNK-0079,2025-01-27,QRIS Payment,32000.0,40,Male,Jabodetabek,Non-User,1,0
TXN-003851,BNK-0402,2025-01-27,Bill Payment,223000.0,42,Female,Jabodetabek,Active,0,0
TXN-003874,BNK-0130,2025-01-27,QRIS Payment,454000.0,52,Female,Surabaya,Active,1,0
TXN-001869,BNK-0008,2025-01-27,QRIS Payment,138000.0,36,Male,Makassar,Active,0,0
TXN-003045,BNK-0464,2025-01-27,QRIS Payment,94000.0,63,Female,Jabodetabek,Active,0,0
TXN-004827,BNK-0109,2025-01-27,Bill Payment,1040000.0,22,Male,Surabaya,Active,1,0
TXN-002806,BNK-0430,2025-01-27,QRIS Payment,415000.0,36,Female,Jabodetabek,Inactive,1,0
TXN-002892,BNK-0196,2025-01-28,Transfer Out,546000.0,49,Male,Jabodetabek,Active,0,0
TXN-001557,BNK-0364,2025-01-28,QRIS Payment,23000.0,39,Female,Surabaya,Active,0,0
TXN-004569,BNK-0010,2025-01-28,QRIS Payment,92000.0,28,Male,Jabodetabek,Active,1,0
TXN-004446,BNK-0485,2025-01-28,ATM Withdrawal,1303000.0,18,Male,Jabodetabek,Active,0,0
TXN-001226,BNK-0340,2025-01-28,QRIS Payment,252000.0,52,Male,Jabodetabek,Active,1,0
TXN-004966,BNK-0004,2025-01-28,ATM Withdrawal,1230000.0,60,Male,Surabaya,Active,0,1
TXN-004826,BNK-0172,2025-01-28,QRIS Payment,186000.0,61,Female,Jabodetabek,Active,0,1
TXN-004419,BNK-0112,2025-01-28,Transfer Out,4150000.0,58,Female,Jabodetabek,Active,0,0
TXN-000878,BNK-0414,2025-01-28,QRIS Payment,457000.0,22,Male,Jabodetabek,Active,0,0
TXN-004593,BNK-0105,2025-01-28,Transfer Out,3645000.0,25,Male,Bandung,Non-User,1,0
TXN-003083,BNK-0216,2025-01-28,QRIS Payment,256000.0,61,Female,Surabaya,Inactive,0,0
TXN-004928,BNK-0446,2025-01-28,Transfer Out,2259000.0,18,Female,Bandung,Active,0,0
TXN-000627,BNK-0153,2025-01-29,QRIS Payment,101000.0,40,Male,Bandung,Active,0,0
TXN-002453,BNK-0206,2025-01-29,Transfer Out,4122000.0,19,Male,Jabodetabek,Active,1,0
TXN-004278,BNK-0292,2025-01-29,QRIS Payment,81000.0,35,Female,Surabaya,Active,0,1
TXN-003911,BNK-0103,2025-01-29,Transfer Out,2375000.0,28,Female,Jabodetabek,Non-User,0,0
TXN-000008,BNK-0149,2025-01-29,Bill Payment,153000.0,49,Female,Jabodetabek,Inactive,1,1
TXN-001771,BNK-0363,2025-01-29,QRIS Payment,112000.0,64,Female,Jabodetabek,Inactive,1,0
TXN-003769,BNK-0294,2025-01-29,QRIS Payment,272000.0,35,Male,Bandung,Non-User,1,0
TXN-002100,BNK-0025,2025-01-29,Transfer Out,4589000.0,50,Male,Surabaya,Inactive,1,0
TXN-002193,BNK-0076,2025-01-29,QRIS Payment,487000.0,32,Female,Medan,Inactive,0,0
TXN-002807,BNK-0474,2025-01-29,Transfer Out,3500000.0,47,Male,Surabaya,Inactive,0,0
TXN-004836,BNK-0373,2025-01-30,QRIS Payment,105000.0,50,Male,Surabaya,Active,0,0
TXN-004831,BNK-0439,2025-01-30,Transfer Out,3574000.0,18,Female,Jabodetabek,Non-User,0,0
TXN-001271,BNK-0298,2025-01-30,Transfer Out,2225000.0,58,Female,Jabodetabek,Active,0,0
TXN-003711,BNK-0305,2025-01-30,QRIS Payment,414000.0,37,Male,Medan,Active,0,1
TXN-005708,BNK-0442,2025-01-30,ATM Withdrawal,1499000.0,49,Female,Jabodetabek,Active,1,0
TXN-004221,BNK-0140,2025-01-30,Bill Payment,336000.0,44,Female,Jabodetabek,Active,1,0
TXN-005616,BNK-0085,2025-01-30,QRIS Payment,470000.0,64,Female,Jabodetabek,Inactive,0,0
TXN-005485,BNK-0449,2025-01-30,Bill Payment,245000.0,22,Female,Jabodetabek,Inactive,0,0
TXN-005242,BNK-0314,2025-01-30,Bill Payment,666000.0,63,Female,Jabodetabek,Active,0,0
TXN-002791,BNK-0377,2025-01-30,QRIS Payment,109000.0,46,Male,Makassar,Active,1,0
TXN-005991,BNK-0063,2025-01-30,Bill Payment,781000.0,19,Male,Jabodetabek,Non-User,0,0
TXN-002519,BNK-0083,2025-01-31,Transfer Out,3677000.0,62,Female,Jabodetabek,Non-User,0,0
TXN-000472,BNK-0271,2025-01-31,Transfer Out,2736000.0,26,Female,Jabodetabek,Inactive,0,1
TXN-004165,BNK-0356,2025-01-31,Transfer Out,4738000.0,59,Female,Surabaya,Inactive,1,0
TXN-003700,BNK-0071,2025-01-31,Bill Payment,638000.0,51,Female,Makassar,Active,0,0
TXN-001612,BNK-0421,2025-01-31,QRIS Payment,293000.0,64,Male,Surabaya,Active,0,0
TXN-000055,BNK-0189,2025-01-31,Bill Payment,981000.0,26,Female,Medan,Non-User,0,0
TXN-001013,BNK-0165,2025-01-31,Bill Payment,906000.0,19,Male,Medan,Active,0,0
TXN-005560,BNK-0416,2025-01-31,Transfer Out,277000.0,21,Female,Makassar,Active,0,0
TXN-005439,BNK-0220,2025-01-31,Bill Payment,1069000.0,49,Female,Jabodetabek,Active,1,0
TXN-005683,BNK-0120,2025-01-31,QRIS Payment,109000.0,40,Female,Bandung,Active,0,0
TXN-001241,BNK-0181,2025-01-31,Transfer Out,328000.0,44,Male,Jabodetabek,Active,0,0
TXN-005244,BNK-0411,2025-01-31,Bill Payment,533000.0,25,Male,Bandung,Non-User,0,0
TXN-001973,BNK-0429,2025-01-31,QRIS Payment,365000.0,34,Male,Jabodetabek,Active,0,0
TXN-001703,BNK-0073,2025-01-31,QRIS Payment,171000.0,53,Male,Jabodetabek,Active,0,0
TXN-005906,BNK-0176,2025-01-31,QRIS Payment,296000.0,45,Male,Bandung,Inactive,1,1
TXN-005821,BNK-0104,2025-02-01,QRIS Payment,275000.0,34,Male,Jabodetabek,Active,0,0
TXN-005662,BNK-0171,2025-02-01,Transfer Out,1034000.0,61,Female,Jabodetabek,Inactive,0,0
TXN-004118,BNK-0140,2025-02-01,QRIS Payment,145000.0,44,Female,Jabodetabek,Active,1,0
TXN-004917,BNK-0148,2025-02-01,QRIS Payment,386000.0,56,Female,Jabodetabek,Inactive,0,0
TXN-003066,BNK-0495,2025-02-01,QRIS Payment,52000.0,44,Male,Medan,Inactive,0,0
TXN-005263,BNK-0147,2025-02-01,Transfer Out,1945000.0,49,Female,Jabodetabek,Inactive,1,0
TXN-002607,BNK-0365,2025-02-01,ATM Withdrawal,1151000.0,40,Male,Jabodetabek,Active,0,1
TXN-004189,BNK-0069,2025-02-01,ATM Withdrawal,1804000.0,43,Male,Jabodetabek,Active,0,0
TXN-001472,BNK-0349,2025-02-01,ATM Withdrawal,1043000.0,38,Female,Jabodetabek,Active,0,0
TXN-002225,BNK-0326,2025-02-01,Bill Payment,423000.0,45,Male,Jabodetabek,Active,0,0
TXN-005889,BNK-0269,2025-02-01,QRIS Payment,291000.0,54,Female,Bandung,Inactive,1,0
TXN-005210,BNK-0138,2025-02-02,Transfer Out,2459000.0,31,Female,Jabodetabek,Non-User,1,0
TXN-001764,BNK-0277,2025-02-02,QRIS Payment,104000.0,37,Male,Jabodetabek,Non-User,1,0
TXN-001099,BNK-0197,2025-02-02,QRIS Payment,297000.0,49,Female,Jabodetabek,Inactive,0,1
TXN-001732,BNK-0471,2025-02-02,ATM Withdrawal,1277000.0,56,Male,Jabodetabek,Active,0,1
TXN-004615,BNK-0368,2025-02-02,ATM Withdrawal,543000.0,59,Male,Jabodetabek,Inactive,1,0
TXN-001950,BNK-0363,2025-02-02,Bill Payment,1362000.0,64,Female,Jabodetabek,Inactive,1,0
TXN-003017,BNK-0334,2025-02-03,Transfer Out,2990000.0,61,Female,Medan,Active,0,0
TXN-004234,BNK-0223,2025-02-03,Transfer Out,1935000.0,34,Female,Makassar,Non-User,0,0
TXN-004160,BNK-0044,2025-02-03,Transfer Out,4660000.0,21,Female,Medan,Active,1,0
TXN-005686,BNK-0335,2025-02-03,QRIS Payment,39000.0,45,Male,Makassar,Active,0,0
TXN-002388,BNK-0022,2025-02-03,QRIS Payment,102000.0,55,Female,Jabodetabek,Active,0,0
TXN-000551,BNK-0037,2025-02-03,QRIS Payment,348000.0,20,Female,Jabodetabek,Inactive,0,0
TXN-005812,BNK-0484,2025-02-03,QRIS Payment,64000.0,49,Male,Jabodetabek,Active,0,0
TXN-003272,BNK-0490,2025-02-03,Bill Payment,169000.0,41,Female,Surabaya,Inactive,0,0
TXN-002334,BNK-0480,2025-02-03,QRIS Payment,264000.0,51,Female,Jabodetabek,Active,1,0
TXN-005391,BNK-0248,2025-02-03,Bill Payment,585000.0,50,Female,Jabodetabek,Active,0,1
TXN-005915,BNK-0166,2025-02-03,QRIS Payment,261000.0,59,Male,Medan,Active,0,0
TXN-003416,BNK-0220,2025-02-03,Transfer Out,551000.0,49,Female,Jabodetabek,Active,1,0
TXN-004261,BNK-0447,2025-02-04,QRIS Payment,20000.0,33,Male,Jabodetabek,Active,1,0
TXN-002860,BNK-0332,2025-02-04,ATM Withdrawal,567000.0,52,Male,Surabaya,Active,0,0
TXN-003909,BNK-0224,2025-02-04,Transfer Out,4543000.0,55,Male,Jabodetabek,Active,0,0
TXN-005676,BNK-0029,2025-02-04,Transfer Out,4643000.0,42,Female,Bandung,Active,1,0
TXN-003787,BNK-0385,2025-02-04,Transfer Out,725000.0,53,Male,Jabodetabek,Active,1,0
TXN-003473,BNK-0109,2025-02-04,QRIS Payment,355000.0,22,Male,Surabaya,Active,1,0
TXN-002221,BNK-0500,2025-02-04,QRIS Payment,62000.0,50,Male,Jabodetabek,Inactive,0,0
TXN-000606,BNK-0202,2025-02-04,Transfer Out,3247000.0,19,Male,Jabodetabek,Active,0,1
TXN-004591,BNK-0121,2025-02-05,ATM Withdrawal,950000.0,41,Male,Jabodetabek,Active,0,0
TXN-004716,BNK-0249,2025-02-05,ATM Withdrawal,591000.0,57,Male,Bandung,Non-User,1,0
TXN-005420,BNK-0102,2025-02-05,QRIS Payment,348000.0,41,Female,Jabodetabek,Inactive,0,0
TXN-005886,BNK-0133,2025-02-05,QRIS Payment,152000.0,31,Male,Jabodetabek,Inactive,0,0
TXN-002089,BNK-0372,2025-02-05,ATM Withdrawal,1401000.0,57,Female,Jabodetabek,Active,0,0
TXN-005011,BNK-0327,2025-02-05,QRIS Payment,22000.0,64,Female,Jabodetabek,Inactive,0,0
TXN-003521,BNK-0447,2025-02-05,QRIS Payment,313000.0,33,Male,Jabodetabek,Active,1,0
TXN-004476,BNK-0040,2025-02-05,QRIS Payment,105000.0,38,Female,Jabodetabek,Active,1,1
TXN-005168,BNK-0464,2025-02-05,Transfer Out,4312000.0,63,Female,Jabodetabek,Active,0,0
TXN-003927,BNK-0170,2025-02-05,ATM Withdrawal,1082000.0,45,Female,Surabaya,Inactive,0,0
TXN-005620,BNK-0159,2025-02-05,QRIS Payment,255000.0,53,Female,Surabaya,Active,0,0
TXN-004142,BNK-0254,2025-02-06,QRIS Payment,298000.0,28,Female,Surabaya,Inactive,1,1
TXN-005943,BNK-0455,2025-02-06,QRIS Payment,112000.0,33,Female,Jabodetabek,Active,1,0
TXN-001702,BNK-0490,2025-02-06,Transfer Out,2602000.0,41,Female,Surabaya,Inactive,0,0
TXN-003067,BNK-0461,2025-02-06,Bill Payment,532000.0,22,Male,Medan,Inactive,0,0
TXN-000847,BNK-0173,2025-02-06,Bill Payment,586000.0,37,Female,Jabodetabek,Active,0,0
TXN-004925,BNK-0379,2025-02-06,ATM Withdrawal,897000.0,43,Male,Medan,Inactive,0,0
TXN-005809,BNK-0298,2025-02-06,QRIS Payment,450000.0,58,Female,Jabodetabek,Active,0,0
TXN-005771,BNK-0492,2025-02-06,Transfer Out,1860000.0,19,Female,Bandung,Inactive,0,0
TXN-002470,BNK-0365,2025-02-06,QRIS Payment,407000.0,40,Male,Jabodetabek,Active,0,1
TXN-000187,BNK-0251,2025-02-06,Bill Payment,1296000.0,35,Female,Jabodetabek,Active,1,0
TXN-004284,BNK-0240,2025-02-06,QRIS Payment,426000.0,36,Male,Makassar,Active,0,1
TXN-001416,BNK-0318,2025-02-07,Transfer Out,2112000.0,62,Female,Jabodetabek,Inactive,0,0
TXN-004667,BNK-0492,2025-02-07,QRIS Payment,256000.0,19,Female,Bandung,Inactive,0,0
TXN-001752,BNK-0446,2025-02-07,Transfer Out,3328000.0,18,Female,Bandung,Active,0,0
TXN-004726,BNK-0042,2025-02-07,QRIS Payment,149000.0,56,Female,Surabaya,Inactive,1,0
TXN-004299,BNK-0129,2025-02-07,Transfer Out,960000.0,18,Male,Bandung,Active,0,0
TXN-005726,BNK-0098,2025-02-07,Transfer Out,2290000.0,41,Male,Bandung,Inactive,0,0
TXN-002072,BNK-0316,2025-02-07,QRIS Payment,421000.0,55,Male,Jabodetabek,Active,0,1
TXN-000391,BNK-0403,2025-02-07,QRIS Payment,452000.0,39,Male,Jabodetabek,Active,0,1
TXN-000070,BNK-0116,2025-02-07,QRIS Payment,141000.0,25,Female,Jabodetabek,Inactive,0,0
TXN-004837,BNK-0461,2025-02-07,QRIS Payment,26000.0,22,Male,Medan,Inactive,0,0
TXN-005601,BNK-0464,2025-02-07,ATM Withdrawal,130000.0,63,Female,Jabodetabek,Active,0,0
TXN-004373,BNK-0435,2025-02-08,QRIS Payment,139000.0,40,Female,Jabodetabek,Inactive,1,1
TXN-005628,BNK-0244,2025-02-08,Bill Payment,807000.0,37,Male,Jabodetabek,Active,0,0
TXN-000544,BNK-0345,2025-02-08,Bill Payment,63000.0,63,Male,Surabaya,Inactive,1,1
TXN-004474,BNK-0127,2025-02-08,QRIS Payment,405000.0,44,Female,Jabodetabek,Active,0,0
TXN-005963,BNK-0291,2025-02-08,QRIS Payment,419000.0,46,Female,Surabaya,Active,0,0
TXN-005813,BNK-0450,2025-02-08,QRIS Payment,145000.0,39,Female,Medan,Inactive,0,0
TXN-002295,BNK-0189,2025-02-08,QRIS Payment,153000.0,26,Female,Medan,Non-User,0,0
TXN-004326,BNK-0057,2025-02-08,QRIS Payment,335000.0,52,Female,Bandung,Active,0,1
TXN-004224,BNK-0119,2025-02-08,Bill Payment,1285000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-004468,BNK-0181,2025-02-08,QRIS Payment,398000.0,44,Male,Jabodetabek,Active,0,0
TXN-001638,BNK-0028,2025-02-08,QRIS Payment,285000.0,61,Female,Jabodetabek,Active,0,0
TXN-000335,BNK-0029,2025-02-08,Bill Payment,1311000.0,42,Female,Bandung,Active,1,0
TXN-001772,BNK-0112,2025-02-08,Bill Payment,1065000.0,58,Female,Jabodetabek,Active,0,0
TXN-002695,BNK-0122,2025-02-08,Bill Payment,696000.0,54,Female,Jabodetabek,Active,0,1
TXN-003388,BNK-0318,2025-02-09,Transfer Out,729000.0,62,Female,Jabodetabek,Inactive,0,0
TXN-003160,BNK-0347,2025-02-09,QRIS Payment,373000.0,52,Male,Jabodetabek,Inactive,1,1
TXN-001940,BNK-0416,2025-02-09,Transfer Out,207000.0,21,Female,Makassar,Active,0,0
TXN-004708,BNK-0420,2025-02-09,Bill Payment,1048000.0,47,Female,Bandung,Non-User,0,0
TXN-003150,BNK-0077,2025-02-09,QRIS Payment,76000.0,25,Female,Jabodetabek,Active,0,0
TXN-002503,BNK-0109,2025-02-09,QRIS Payment,250000.0,22,Male,Surabaya,Active,1,0
TXN-004877,BNK-0197,2025-02-10,QRIS Payment,205000.0,49,Female,Jabodetabek,Inactive,0,1
TXN-002028,BNK-0106,2025-02-10,QRIS Payment,484000.0,52,Female,Jabodetabek,Active,0,1
TXN-001588,BNK-0268,2025-02-10,QRIS Payment,358000.0,22,Male,Jabodetabek,Active,0,0
TXN-004423,BNK-0182,2025-02-10,Transfer Out,3868000.0,30,Female,Surabaya,Active,1,0
TXN-001798,BNK-0378,2025-02-10,Transfer Out,2955000.0,59,Male,Jabodetabek,Active,1,1
TXN-005377,BNK-0395,2025-02-10,QRIS Payment,226000.0,32,Female,Jabodetabek,Non-User,0,0
TXN-001134,BNK-0388,2025-02-10,ATM Withdrawal,112000.0,18,Female,Surabaya,Active,1,0
TXN-000331,BNK-0310,2025-02-10,QRIS Payment,407000.0,50,Female,Makassar,Non-User,1,0
TXN-001653,BNK-0308,2025-02-11,QRIS Payment,384000.0,20,Male,Jabodetabek,Inactive,0,0
TXN-002250,BNK-0367,2025-02-11,Transfer Out,2202000.0,44,Male,Makassar,Inactive,1,0
TXN-003615,BNK-0487,2025-02-11,QRIS Payment,245000.0,62,Female,Makassar,Non-User,0,0
TXN-000855,BNK-0221,2025-02-11,Bill Payment,1383000.0,21,Female,Jabodetabek,Active,0,0
TXN-005058,BNK-0211,2025-02-11,Bill Payment,547000.0,49,Male,Jabodetabek,Inactive,1,0
TXN-004276,BNK-0112,2025-02-11,Bill Payment,448000.0,58,Female,Jabodetabek,Active,0,0
TXN-000794,BNK-0380,2025-02-11,QRIS Payment,433000.0,52,Male,Bandung,Inactive,1,0
TXN-002283,BNK-0106,2025-02-11,Transfer Out,4092000.0,52,Female,Jabodetabek,Active,0,1
TXN-005954,BNK-0079,2025-02-11,Bill Payment,845000.0,40,Male,Jabodetabek,Non-User,1,0
TXN-000282,BNK-0500,2025-02-11,ATM Withdrawal,487000.0,50,Male,Jabodetabek,Inactive,0,0
TXN-003245,BNK-0182,2025-02-11,Transfer Out,4503000.0,30,Female,Surabaya,Active,1,0
TXN-003391,BNK-0216,2025-02-11,ATM Withdrawal,1466000.0,61,Female,Surabaya,Inactive,0,0
TXN-004706,BNK-0206,2025-02-12,Bill Payment,1235000.0,19,Male,Jabodetabek,Active,1,0
TXN-001070,BNK-0291,2025-02-12,Bill Payment,1492000.0,46,Female,Surabaya,Active,0,0
TXN-000932,BNK-0485,2025-02-12,QRIS Payment,376000.0,18,Male,Jabodetabek,Active,0,0
TXN-002941,BNK-0266,2025-02-12,QRIS Payment,472000.0,18,Female,Jabodetabek,Active,1,0
TXN-004960,BNK-0035,2025-02-12,Transfer Out,293000.0,64,Female,Jabodetabek,Active,0,0
TXN-000759,BNK-0245,2025-02-12,QRIS Payment,102000.0,49,Male,Jabodetabek,Active,0,1
TXN-004918,BNK-0321,2025-02-12,QRIS Payment,457000.0,44,Male,Surabaya,Inactive,1,1
TXN-002752,BNK-0441,2025-02-12,QRIS Payment,180000.0,51,Female,Jabodetabek,Active,0,0
TXN-003620,BNK-0448,2025-02-12,Transfer Out,4215000.0,56,Male,Bandung,Active,0,0
TXN-005602,BNK-0169,2025-02-12,QRIS Payment,249000.0,45,Female,Jabodetabek,Active,1,0
TXN-004728,BNK-0461,2025-02-12,Transfer Out,3109000.0,22,Male,Medan,Inactive,0,0
TXN-005192,BNK-0165,2025-02-13,QRIS Payment,206000.0,19,Male,Medan,Active,0,0
TXN-001967,BNK-0187,2025-02-13,Transfer Out,2683000.0,25,Female,Medan,Active,0,0
TXN-002616,BNK-0240,2025-02-13,Transfer Out,2572000.0,36,Male,Makassar,Active,0,1
TXN-002925,BNK-0197,2025-02-13,Transfer Out,53000.0,49,Female,Jabodetabek,Inactive,0,1
TXN-001601,BNK-0416,2025-02-13,QRIS Payment,471000.0,21,Female,Makassar,Active,0,0
TXN-005740,BNK-0114,2025-02-13,Transfer Out,3749000.0,24,Female,Jabodetabek,Inactive,0,0
TXN-000560,BNK-0363,2025-02-13,Bill Payment,537000.0,64,Female,Jabodetabek,Inactive,1,0
TXN-003525,BNK-0415,2025-02-13,Transfer Out,3374000.0,56,Male,Jabodetabek,Inactive,0,1
TXN-002850,BNK-0458,2025-02-13,Bill Payment,608000.0,46,Male,Jabodetabek,Active,0,0
TXN-002851,BNK-0229,2025-02-13,Transfer Out,196000.0,39,Male,Makassar,Inactive,0,0
TXN-005622,BNK-0073,2025-02-13,QRIS Payment,317000.0,53,Male,Jabodetabek,Active,0,0
TXN-001322,BNK-0282,2025-02-13,QRIS Payment,443000.0,25,Male,Surabaya,Inactive,0,0
TXN-003933,BNK-0041,2025-02-13,Transfer Out,2460000.0,26,Female,Jabodetabek,Active,0,0
TXN-004701,BNK-0333,2025-02-13,Bill Payment,191000.0,34,Male,Jabodetabek,Active,1,0
TXN-005636,BNK-0359,2025-02-14,Transfer Out,1418000.0,57,Female,Makassar,Active,0,0
TXN-002556,BNK-0054,2025-02-14,Transfer Out,4524000.0,61,Male,Jabodetabek,Non-User,0,0
TXN-004557,BNK-0307,2025-02-14,Transfer Out,2655000.0,24,Male,Jabodetabek,Active,0,0
TXN-003871,BNK-0185,2025-02-14,QRIS Payment,295000.0,56,Male,Jabodetabek,Inactive,1,1
TXN-004900,BNK-0279,2025-02-14,QRIS Payment,233000.0,50,Male,Medan,Active,0,0
TXN-002780,BNK-0253,2025-02-14,QRIS Payment,223000.0,18,Female,Surabaya,Active,0,0
TXN-000565,BNK-0420,2025-02-14,QRIS Payment,426000.0,47,Female,Bandung,Non-User,0,0
TXN-003038,BNK-0249,2025-02-14,QRIS Payment,187000.0,57,Male,Bandung,Non-User,1,0
TXN-004889,BNK-0146,2025-02-15,QRIS Payment,65000.0,30,Female,Medan,Active,0,0
TXN-002871,BNK-0373,2025-02-15,Transfer Out,4021000.0,50,Male,Surabaya,Active,0,0
TXN-004428,BNK-0090,2025-02-15,QRIS Payment,388000.0,58,Female,Surabaya,Inactive,1,0
TXN-005604,BNK-0022,2025-02-15,Bill Payment,290000.0,55,Female,Jabodetabek,Active,0,0
TXN-005084,BNK-0296,2025-02-15,Transfer Out,2247000.0,52,Male,Medan,Active,0,0
TXN-001367,BNK-0184,2025-02-15,QRIS Payment,454000.0,20,Male,Surabaya,Active,0,0
TXN-000539,BNK-0490,2025-02-15,Bill Payment,1128000.0,41,Female,Surabaya,Inactive,0,0
TXN-003279,BNK-0244,2025-02-15,QRIS Payment,174000.0,37,Male,Jabodetabek,Active,0,0
TXN-004130,BNK-0412,2025-02-15,Transfer Out,4786000.0,61,Male,Jabodetabek,Non-User,0,0
